YEAR,STATEFIP,COUNTYFIP,county_id,adult_pop,uninsured_rate,restricted_exposure_rate,share_18_25,share_26_55,share_56_plus,pct_lt_hs,pct_hs,pct_college,pct_black,pct_white,pct_medicaid,pct_public_cov,pct_private_cov,pct_poverty,pct_in_healthcare_industry
2008,4,13,04013,2859731,0.19650974165052587,0.007122697904103568,0.14165947776206922,0.5813896481871896,0.27695087405074115,0.07497908020020065,0.415305495516886,0.5097154242829133,0.03958239428813409,0.8411147761799973,0.0989351795675887,0.25272971478785944,0.6748924986301159,0.01548502289201327,0.06304544028791519
2008,4,19,04019,772844,0.16759397756856495,0.004563663559528184,0.1543920894773072,0.5158272562121204,0.32978065431057235,0.05204931396245555,0.4141987257454286,0.5337519602921159,0.03066854371645507,0.8228491131457318,0.1345911982237036,0.333743937974546,0.6516218020713106,0.01106562255772187,0.07168587709809483
2008,4,25,04025,172051,0.19697066567471272,0.007544274662745349,0.1154599508285334,0.46604204567250407,0.4184980034989625,0.047044190385408975,0.4677857147008736,0.48517009491371743,0.004394045951491127,0.924202707336778,0.1356632626372413,0.42615852276359917,0.6323822587488593,0.01820390465617753,0.05623913839501078
2008,4,27,04027,136898,0.19337755116948385,0.0028634457771479498,0.14860699206708644,0.4790720098175284,0.37232099811538516,0.13263159432570235,0.5285102777250216,0.3388581279492761,0.02300252742918085,0.7841677745474733,0.21016377156715219,0.45450627474470046,0.5870429078584055,0.010825578167686891,0.05284956683077912
2008,5,7,05007,151039,0.18288653923821,0.005429061368255881,0.14902111375207727,0.5593389786743821,0.29163990757354064,0.059441601175855244,0.5043531803044247,0.43620521851972005,0.02037222174405286,0.8678222181026093,0.06305656155032806,0.2519614139394461,0.7194896682313839,0.010315216599686174,0.049556737001701545
2008,5,119,05119,280491,0.1558623984370265,0.0054261990580802945,0.12170087453786396,0.5603138781636487,0.3179852472984873,0.03535585812022489,0.43029188102292054,0.5343522608568546,0.3074537150924629,0.6323233187517603,0.09864844148297093,0.2844262382750249,0.7217736041441615,0.008845203589419981,0.10498732579654962
2008,5,143,05143,142863,0.2566374778634076,0.014517404786403757,0.20925642048676005,0.5503244366980954,0.24041914281514457,0.06098849947152167,0.49287779201052756,0.44613370851795076,0.02942679350146644,0.8936463604992195,0.06525132469568748,0.21397422705669067,0.6366798961242589,0.02210509369115866,0.05923857121858004
2008,6,1,06001,1123746,0.13021892847671984,0.004258079672808624,0.1441980661110251,0.5854107600827945,0.2703911738061804,0.06574617395746014,0.3374881868322557,0.5967656392102841,0.12598131606252658,0.4978162324938198,0.10819348856414172,0.22391892829874366,0.7425058687639378,0.012620289638405831,0.06808567060527913
2008,6,7,06007,176485,0.17159531971555655,0.008963934612006686,0.2273677649658611,0.4730826982463099,0.299549536787829,0.04631555089667677,0.4201943507946851,0.5334900983086381,0.01893645352296229,0.8628438677508004,0.18474091282545257,0.35942997988497605,0.6243930079043545,0.013213587557016177,0.08023911380570586
2008,6,13,06013,780637,0.11980728558856421,0.004185043752730142,0.14258227575684984,0.562579022003825,0.29483870223932507,0.058526562281828814,0.31732290424358567,0.6241505334745855,0.08883898662246345,0.65714922556835,0.08654983045897133,0.2271503912830163,0.7850652736162903,0.0112882171867334,0.06765372381785645
